sample_idx,position,token_id,token_str,mi_value
0,996,16,"1",0.267530
0,997,400," $",0.717937
0,998,11,",",0.784251
0,999,279," the",0.452939
0,1000,9904," solutions",0.180853
0,1001,525," are",0.338094
0,1002,518," at",0.369382
0,1003,400," $",0.345763
0,1004,1124," \",0.612039
0,1005,15976,"theta",0.573467
0,1006,284," =",0.743749
0,1007,1124," \",0.563097
0,1008,37018,"frac",0.558301
0,1009,90,"{",0.603108
0,1010,18,"3",0.772624
0,1011,59,"\",1.571723
0,1012,2493,"pi",0.773003
0,1013,15170,"}{",1.530335
0,1014,17,"2",0.507437
0,1015,2137,"},",0.599892
0,1016,1124," \",0.638031
0,1017,37018,"frac",0.597312
0,1018,90,"{",0.380226
0,1019,22,"7",0.647957
0,1020,59,"\",2.126088
0,1021,2493,"pi",0.934157
0,1022,15170,"}{",1.370605
0,1023,17,"2",0.292343
0,1024,2137,"},",0.747383
0,1025,1124," \",0.617328
0,1026,37018,"frac",0.891604
0,1027,90,"{",0.335393
0,1028,16,"1",0.379204
0,1029,16,"1",0.358463
0,1030,59,"\",1.837701
0,1031,2493,"pi",0.482590
0,1032,15170,"}{",1.166127
0,1033,17,"2",0.126429
0,1034,2137,"},",0.717389
0,1035,1124," \",0.585081
0,1036,507,"ld",0.953379
0,1037,2412,"ots",0.435143
0,1038,8672," $.",0.769422
0,1039,6771," Let",0.270887
0,1040,594,"'s",0.573563
0,1041,1490," see",0.837889
0,1042,1246," how",0.411138
0,1043,1657," many",0.827512
0,1044,315," of",0.189214
0,1045,1493," these",0.455834
0,1046,525," are",0.605481
0,1047,2686," less",0.282887
0,1048,1091," than",0.174273
0,1049,400," $",0.309311
0,1050,220," ",0.818168
0,1051,16,"1",0.919452
0,1052,15,"0",0.035257
0,1053,59,"\",1.194505
0,1054,2493,"pi",0.599709
0,1055,400," $",0.620323
0,1056,1447,":

",0.416962
0,1057,256,"  ",1.199945
0,1058,400," $",0.802288
0,1059,1124," \",0.614143
0,1060,37018,"frac",0.632642
0,1061,90,"{",0.671642
0,1062,18,"3",0.511021
0,1063,59,"\",1.597511
0,1064,2493,"pi",0.534617
0,1065,15170,"}{",1.713529
0,1066,17,"2",0.699727
0,1067,92,"}",0.336140
0,1068,488," +",0.340297
0,1069,220," ",0.204689
0,1070,17,"2",0.313650
0,1071,59,"\",1.742159
0,1072,2493,"pi",0.274732
0,1073,308," n",0.596047
0,1074,366," <",0.255985
0,1075,220," ",0.676362
0,1076,16,"1",0.938237
0,1077,15,"0",-0.010118
0,1078,59,"\",1.287505
0,1079,2493,"pi",0.636823
0,1080,1124," \",0.619351
0,1081,26243,"Rightarrow",1.293169
0,1082,1124," \",0.550500
0,1083,37018,"frac",0.527475
0,1084,90,"{",0.703315
0,1085,18,"3",0.374796
0,1086,59,"\",0.838646
0,1087,2493,"pi",0.129327
0,1088,15170,"}{",1.549300
0,1089,17,"2",0.695031
0,1090,92,"}",0.254968
0,1091,366," <",0.400516
0,1092,220," ",0.582714
0,1093,16,"1",1.115948
0,1094,15,"0",0.136672
0,1095,59,"\",2.066344
0,1096,2493,"pi",0.276425
0,1097,481," -",0.404758
0,1098,220," ",0.679792
0,1099,17,"2",0.562298
0,1100,59,"\",2.158779
0,1101,2493,"pi",0.320538
0,1102,308," n",0.582663
0,1103,1124," \",0.674878
0,1104,26243,"Rightarrow",1.448552
0,1105,1124," \",0.543926
0,1106,37018,"frac",0.497585
0,1107,90,"{",0.655058
0,1108,18,"3",0.284558
0,1109,15170,"}{",0.960863
0,1110,17,"2",0.244807
0,1111,92,"}",0.373575
0,1112,366," <",0.516493
0,1113,220," ",0.371387
0,1114,16,"1",0.449127
0,1115,15,"0",0.202669
0,1116,481," -",0.260411
0,1117,220," ",0.274047
0,1118,17,"2",0.094550
0,1119,77,"n",1.024426
0,1120,1124," \",0.670953
0,1121,26243,"Rightarrow",0.725688
0,1122,220," ",0.542343
0,1123,17,"2",0.220236
0,1124,77,"n",0.295972
0,1125,366," <",0.661945
0,1126,220," ",0.296549
0,1127,16,"1",0.197411
0,1128,15,"0",0.376178
0,1129,481," -",0.671395
0,1130,1124," \",0.563604
0,1131,37018,"frac",0.839877
0,1132,90,"{",0.478356
0,1133,18,"3",0.436592
0,1134,15170,"}{",1.167362
0,1135,17,"2",0.295581
0,1136,92,"}",0.298934
0,1137,284," =",0.746140
0,1138,220," ",0.274066
0,1139,23,"8",0.534453
0,1140,13,".",0.260430
0,1141,20,"5",0.805608
0,1142,1124," \",0.723753
0,1143,26243,"Rightarrow",0.292525
0,1144,308," n",0.384364
0,1145,366," <",0.293493
0,1146,220," ",0.292761
0,1147,19,"4",0.336326
0,1148,13,".",0.156957
0,1149,17,"2",0.022056
0,1150,20,"5",0.186631
0,1151,8672," $.",0.650467
0,1152,2055," So",0.935277
0,1153,11,",",1.155294
0,1154,279," the",0.857486
0,1155,7192," maximum",0.490826
0,1156,400," $",0.355568
0,1157,308," n",0.265095
0,1158,400," $",0.179976
0,1159,374," is",0.269530
0,1160,220," ",0.501599
0,1161,19,"4",0.826354
0,1162,13,".",0.844687
0,1163,27657," Starting",0.173205
0,1164,504," from",0.204809
0,1165,400," $",0.396890
0,1166,308," n",0.627613
0,1167,284," =",0.599602
0,1168,220," ",0.301519
0,1169,15,"0",0.761618
0,1170,400," $",0.910620
0,1171,11,",",1.244568
0,1172,582," we",0.265365
0,1173,633," get",1.040087
0,1174,9904," solutions",0.216085
0,1175,518," at",0.652940
0,1176,400," $",0.278978
0,1177,308," n",0.465685
0,1178,284," =",0.237778
0,1179,220," ",0.422108
0,1180,15,"0",0.805849
0,1181,11,",",0.272815
0,1182,220," ",0.802307
0,1183,16,"1",0.704404
0,1184,11,",",0.303389
0,1185,220," ",0.908377
0,1186,17,"2",0.731753
0,1187,11,",",0.434643
0,1188,220," ",0.703259
0,1189,18,"3",0.290347
0,1190,11,",",0.241808
0,1191,220," ",0.580687
0,1192,19,"4",0.669891
0,1193,400," $",1.203619
0,1194,11,",",1.133451
0,1195,892," which",0.567035
0,1196,6696," gives",0.679947
0,1197,220," ",0.180216
0,1198,20,"5",0.771026
0,1199,9904," solutions",0.458381
0,1200,369," for",0.320557
0,1201,400," $",0.442454
0,1202,1124," \",0.612370
0,1203,15940,"sin",0.146726
0,1204,11520,"(\",1.250304
0,1205,15976,"theta",0.647662
0,1206,8,")",0.288607
0,1207,284," =",0.711881
0,1208,481," -",0.692007
0,1209,16,"1",0.407357
0,1210,400," $",0.781643
0,1211,382,".

",0.618853
0,1212,256,"  ",1.263404
0,1213,15277," Therefore",0.663336
0,1214,11,",",0.942169
0,1215,369," for",0.678004
0,1216,400," $",0.336295
0,1217,595," k",0.558235
0,1218,284," =",0.678272
0,1219,1124," \",0.562931
0,1220,5187,"pm",0.217393
0,1221,22,"7",0.218178
0,1222,400," $",0.795859
0,1223,11,",",1.279078
0,1224,1817," each",1.068368
0,1225,42972," contributes",1.102153
0,1226,220," ",0.432017
0,1227,20,"5",1.241330
0,1228,9904," solutions",1.275099
0,1229,11,",",1.183279
0,1230,773," so",0.891118
0,1231,2790," total",1.146159
0,1232,220," ",0.158844
0,1233,16,"1",0.346627
0,1234,15,"0",1.231698
0,1235,9904," solutions",1.200763
0,1236,382,".

",0.851289
0,1237,17,"2",0.364266
0,1238,13,".",0.993433
0,1239,3070," **",0.977544
0,1240,4498,"When",1.068291
0,1241,400," $",0.974395
0,1242,1124," \",0.598101
0,1243,37018,"frac",0.399437
0,1244,69094,"{k",0.324551
0,1245,15170,"}{",0.790364
0,1246,22,"7",0.616855
0,1247,92,"}",1.127189
0,1248,1124," \",0.509045
0,1249,258,"in",0.510159
0,1250,10293," (-",0.493811
0,1251,16,"1",0.431025
0,1252,11,",",0.271141
0,1253,220," ",0.573679
0,1254,16,"1",0.720394
0,1255,8,")",1.163662
0,1256,400," $",1.397328
0,1257,95518,"**:",1.150988
0,1258,1752," For",1.357374
0,1259,1493," these",0.983496
0,1260,2750," values",0.484693
0,1261,315," of",0.311065
0,1262,400," $",0.341081
0,1263,595," k",0.944475
0,1264,400," $",1.071477
0,1265,11,",",1.459599
0,1266,400," $",0.947161
0,1267,1124," \",0.570639
0,1268,15940,"sin",0.214292
0,1269,11520,"(\",0.621048
0,1270,15976,"theta",0.540583
0,1271,8,")",0.489730
0,1272,284," =",0.856973
0,1273,1124," \",0.525065
0,1274,37018,"frac",0.944175
0,1275,69094,"{k",0.515559
0,1276,15170,"}{",0.775010
0,1277,22,"7",0.216676
0,1278,92,"}",1.131264
0,1279,400," $",1.056178
0,1280,686," will",0.454550
0,1281,614," have",1.166588
0,1282,1378," two",0.620520
0,1283,9904," solutions",0.556854
0,1284,304," in",0.736008
0,1285,1817," each",0.932229
0,1286,4168," period",0.918800
0,1287,315," of",1.055034
0,1288,400," $",0.625327
0,1289,220," ",0.408766
0,1290,17,"2",0.153029
0,1291,59,"\",0.726483
0,1292,2493,"pi",0.899877
0,1293,8672," $.",1.021423
0,1294,8704," Since",0.587137
0,1295,400," $",0.594875
0,1296,1124," \",0.648390
0,1297,15976,"theta",0.786532
0,1298,400," $",0.472379
0,1299,21283," ranges",0.168938
0,1300,916," over",1.068358
0,1301,400," $",0.529566
0,1302,220," ",0.546123
0,1303,15,"0",0.402703
0,1304,400," $",0.411930
0,1305,311," to",0.439010
0,1306,400," $",0.327210
0,1307,220," ",0.437561
0,1308,16,"1",0.795305
0,1309,15,"0",0.022165
0,1310,59,"\",1.484747
0,1311,2493,"pi",0.242153
0,1312,400," $",0.841365
0,1313,11,",",0.710320
0,1314,892," which",0.199297
0,1315,374," is",0.777316
0,1316,220," ",0.285885
0,1317,20,"5",0.513699
0,1318,2480," full",0.276349
0,1319,18346," periods",0.827355
0,1320,11,",",1.312099
0,1321,1817," each",1.284428
0,1322,315," of",1.331081
0,1323,1493," these",1.442953
0,1324,37906," equations",0.723745
0,1325,686," will",0.395379
0,1326,614," have",1.154093
0,1327,400," $",0.295115
0,1328,220," ",0.586255
0,1329,17,"2",0.977389
0,1330,1124," \",0.556329
0,1331,15136,"times",0.737244
0,1332,220," ",0.399843
0,1333,20,"5",0.555389
0,1334,284," =",0.293107
0,1335,220," ",0.289765
0,1336,16,"1",0.119320
0,1337,15,"0",0.635382
0,1338,400," $",1.127674
0,1339,9904," solutions",1.214300
0,1340,817," per",1.334329
0,1341,2697," valid",1.295558
0,1342,400," $",0.636790
0,1343,595," k",1.121998
0,1344,8672," $.",1.338139
0,1345,13824," Wait",0.426891
0,1346,11,",",1.041889
0,1347,714," but",1.307043
0,1348,3520," actually",1.084099
0,1349,11,",",1.305844
0,1350,1077," let",0.317070
0,1351,752," me",0.434126
0,1352,1744," think",0.467747
0,1353,1549," again",0.609465
0,1354,382,".

",0.684762
0,1355,256,"  ",1.247709
0,1356,13824," Wait",0.477714
0,1357,11,",",1.220871
0,1358,3520," actually",0.731737
0,1359,11,",",1.200203
0,1360,304," in",1.088969
0,1361,1817," each",0.823546
0,1362,9873," interval",0.411362
0,1363,315," of",0.787727
0,1364,400," $",0.521976
0,1365,220," ",0.843928
0,1366,17,"2",0.163032
0,1367,59,"\",0.904634
0,1368,2493,"pi",0.625673
0,1369,400," $",1.200835
0,1370,11,",",1.161915
0,1371,279," the",0.857122
0,1372,23606," equation",0.700630
0,1373,400," $",0.292557
0,1374,1124," \",0.730459
0,1375,15940,"sin",0.103596
0,1376,11520,"(\",0.651374
0,1377,15976,"theta",0.530684
0,1378,8,")",0.198760
0,1379,284," =",0.417132
0,1380,272," c",0.771131
0,1381,400," $",0.963950
0,1382,702," has",0.359990
0,1383,1378," two",0.388913
0,1384,9904," solutions",1.019089
0,1385,979," when",0.856668
0,1386,400," $",0.417470
0,1387,272," c",0.938482
0,1388,1124," \",0.540071
0,1389,258,"in",0.392534
0,1390,10293," (-",0.704574
0,1391,16,"1",0.557572
0,1392,11,",",0.274317
0,1393,220," ",0.729227
0,1394,16,"1",0.278063
0,1395,8,")",0.454159
0,1396,8672," $.",0.868461
0,1397,8704," Since",0.620687
0,1398,400," $",0.658392
0,1399,1124," \",0.629156
0,1400,15976,"theta",0.931851
0,1401,400," $",0.486719
0,1402,5780," goes",0.274335
0,1403,504," from",0.576223
0,1404,220," ",0.533486
0,1405,15,"0",0.405648
0,1406,311," to",0.844683
0,1407,400," $",0.336289
0,1408,220," ",0.378178
0,1409,16,"1",0.301761
0,1410,15,"0",0.095123
0,1411,59,"\",1.127010
0,1412,2493,"pi",0.262697
0,1413,400," $",0.796320
0,1414,11,",",0.657836
0,1415,429," that",0.252512
0,1416,594,"'s",0.836526
0,1417,220," ",0.557701
0,1418,20,"5",0.811836
0,1419,26992," intervals",0.657896
0,1420,315," of",0.699702
0,1421,400," $",0.245866
0,1422,220," ",0.691922
0,1423,17,"2",0.054651
0,1424,59,"\",0.958358
0,1425,2493,"pi",0.424431
0,1426,8672," $.",1.062171
0,1427,15277," Therefore",0.457020
0,1428,11,",",1.113268
0,1429,369," for",1.019104
0,1430,1817," each",1.131096
0,1431,2697," valid",0.974953
0,1432,400," $",0.444447
0,1433,272," c",1.004811
0,1434,284," =",0.574451
0,1435,1124," \",0.583939
0,1436,37018,"frac",1.255895
0,1437,69094,"{k",0.566259
0,1438,15170,"}{",0.833114
0,1439,22,"7",0.134650
0,1440,92,"}",0.922929
0,1441,400," $",0.943162
0,1442,11,",",1.364352
0,1443,1052," there",0.163318
0,1444,525," are",0.788359
0,1445,220," ",0.434554
0,1446,17,"2",1.247818
0,1447,9904," solutions",0.564985
0,1448,817," per",0.756000
0,1449,400," $",0.462596
0,1450,220," ",1.081662
0,1451,17,"2",0.401453
0,1452,59,"\",0.879947
0,1453,2493,"pi",0.699212
0,1454,400," $",1.139834
0,1455,11,",",1.037110
0,1456,773," so",0.809690
0,1457,916," over",0.756596
0,1458,220," ",0.371277
0,1459,20,"5",1.065087
0,1460,18346," periods",0.725511
0,1461,11,",",0.793052
0,1462,429," that",0.268606
0,1463,1035," would",0.334132
0,1464,387," be",0.549234
0,1465,220," ",0.578294
0,1466,16,"1",0.056073
0,1467,15,"0",1.008571
0,1468,9904," solutions",0.878309
0,1469,13,".",1.284759
0,1470,1988," But",1.276003
0,1471,3331," hold",0.427735
0,1472,389," on",0.787565
0,1473,11,",",1.268666
0,1474,3520," actually",1.140515
0,1475,11,",",1.370378
0,1476,979," when",1.322283
0,1477,400," $",0.751981
0,1478,1124," \",0.546215
0,1479,15976,"theta",1.108089
0,1480,400," $",0.608114
0,1481,8471," starts",0.822189
0,1482,518," at",1.104225
0,1483,220," ",0.624249
0,1484,15,"0",1.484609
0,1485,11,",",1.222242
0,1486,279," the",0.992324
0,1487,1156," first",1.019306
0,1488,9873," interval",0.686942
0,1489,374," is",1.078858
0,1490,504," from",0.485385
0,1491,220," ",0.745784
0,1492,15,"0",0.679330
0,1493,311," to",0.850208
0,1494,400," $",0.418804
0,1495,220," ",0.590636
0,1496,17,"2",0.255591
0,1497,59,"\",1.067228
0,1498,2493,"pi",0.466211
0,1499,400," $",0.981917
0,1500,11,",",1.305345
0,1501,1221," then",1.127486
0,1502,400," $",0.414999
0,1503,220," ",0.762513
0,1504,17,"2",0.430552
0,1505,59,"\",0.958710
0,1506,2493,"pi",0.570716
0,1507,400," $",0.647478
0,1508,311," to",0.533079
0,1509,400," $",0.228518
0,1510,220," ",0.401500
0,1511,19,"4",0.138051
0,1512,59,"\",1.460183
0,1513,2493,"pi",0.334827
0,1514,400," $",0.759929
0,1515,11,",",1.055924
0,1516,4992," etc",0.507870
0,1517,2572,".,",1.051961
0,1518,705," up",0.117779
0,1519,311," to",1.155330
0,1520,400," $",0.633163
0,1521,220," ",0.445115
0,1522,23,"8",0.448298
0,1523,59,"\",0.689066
0,1524,2493,"pi",1.017703
0,1525,400," $",1.314533
0,1526,311," to",0.333598
0,1527,400," $",0.374465
0,1528,220," ",0.163601
0,1529,16,"1",0.842142
0,1530,15,"0",0.042508
0,1531,59,"\",1.599005
0,1532,2493,"pi",0.372898
0,1533,8672," $.",1.092159
0,1534,2055," So",1.211323
0,1535,11,",",1.352657
0,1536,1817," each",1.108709
0,1537,315," of",0.627406
0,1538,279," the",1.263280
0,1539,220," ",0.331555
0,1540,20,"5",0.940945
0,1541,26992," intervals",1.059251
0,1542,42972," contributes",0.859090
0,1543,220," ",0.660954
0,1544,17,"2",1.110140
0,1545,9904," solutions",1.075542
0,1546,11,",",1.271193
0,1547,773," so",0.978526
0,1548,2790," total",0.882898
0,1549,220," ",0.864773
0,1550,16,"1",0.158899
0,1551,15,"0",1.142147
0,1552,9904," solutions",0.780223
0,1553,817," per",1.192466
0,1554,2697," valid",1.044167
0,1555,400," $",0.435582
0,1556,595," k",1.098861
0,1557,400," $",1.225494
0,1558,382,".

",0.751765
0,1559,256,"  ",1.413191
0,1560,4354," However",0.309432
0,1561,11,",",1.259506
0,1562,582," we",0.364395
0,1563,614," have",1.116407
0,1564,311," to",0.506236
0,1565,387," be",0.148293
0,1566,16585," careful",0.704103
0,1567,448," with",1.324638
0,1568,279," the",1.149755
0,1569,36342," endpoints",0.999568
0,1570,13,".",1.021317
0,1571,8704," Since",0.902471
0,1572,279," the",0.970113
0,1573,4024," original",0.730283
0,1574,9873," interval",0.240659
0,1575,374," is",0.552925
0,1576,400," $",0.236169
0,1577,220," ",0.862579
0,1578,15,"0",0.193237
0,1579,366," <",0.318258
0,1580,856," x",0.522664
0,1581,366," <",0.259346
0,1582,220," ",0.463024
0,1583,17,"2",0.167229
0,1584,59,"\",1.333697
0,1585,2493,"pi",0.261858
0,1586,400," $",0.895412
0,1587,11,",",1.311240
0,1588,892," which",0.816628
0,1589,46918," translates",0.265789
0,1590,311," to",0.730602
0,1591,400," $",0.290605
0,1592,220," ",0.604235
0,1593,15,"0",0.587914
0,1594,366," <",0.581120
0,1595,1124," \",0.620512
0,1596,15976,"theta",0.731004
0,1597,284," =",0.292712
0,1598,220," ",0.489663
0,1599,20,"5",0.139726
0,1600,87,"x",0.842279
0,1601,366," <",0.325324
0,1602,220," ",0.147099
0,1603,16,"1",0.416721
0,1604,15,"0",0.703565
0,1605,59,"\",0.893452
0,1606,2493,"pi",0.670366
0,1607,8672," $.",1.115942
0,1608,2055," So",1.084218
0,1609,11,",",1.401329
0,1610,279," the",0.955632
0,1611,36342," endpoints",1.083900
0,1612,518," at",1.042413
0,1613,400," $",0.466612
0,1614,1124," \",0.643275
0,1615,15976,"theta",0.772496
0,1616,284," =",0.277711
0,1617,220," ",0.513062
0,1618,15,"0",0.868009
0,1619,400," $",0.930984
0,1620,323," and",0.489795
0,1621,400," $",0.345594
0,1622,1124," \",0.712249
0,1623,15976,"theta",0.405524
0,1624,284," =",0.363380
0,1625,220," ",0.184962
0,1626,16,"1",0.492558
0,1627,15,"0",0.127242
0,1628,59,"\",1.312830
0,1629,2493,"pi",0.519779
0,1630,400," $",0.610228
0,1631,525," are",0.670838
0,1632,27444," excluded",1.122671
0,1633,11,",",1.341945
0,1634,714," but",1.503235
0,1635,2474," since",1.385874
0,1636,279," the",1.304292
0,1637,57668," sine",0.689763
0,1638,729," function",1.096655
0,1639,374," is",1.047840
0,1640,19259," continuous",0.846398
0,1641,11,",",1.461531
0,1642,323," and",1.553096
0,1643,582," we",0.664151
0,1644,525," are",0.789292
0,1645,3330," looking",0.521025
0,1646,369," for",1.200251
0,1647,9904," solutions",1.056782
0,1648,25470," strictly",0.736923
0,1649,4766," inside",0.823539
0,1650,279," the",0.791407
0,1651,9873," interval",1.151376
0,1652,11,",",1.370101
0,1653,279," the",1.316884
0,1654,36342," endpoints",1.114909
0,1655,5577," themselves",0.942218
0,1656,525," are",1.252206
0,1657,537," not",0.952175
0,1658,5230," included",1.021255
0,1659,13,".",1.237729
0,1660,4354," However",0.413234
0,1661,11,",",1.463486
0,1662,2474," since",1.378249
0,1663,279," the",1.288417
0,1664,57668," sine",0.751047
0,1665,729," function",0.962675
0,1666,24491," reaches",1.251234
0,1667,1181," its",0.687154
0,1668,7192," maximum",1.241663
0,1669,323," and",1.032720
0,1670,8028," minimum",1.221732
0,1671,518," at",1.354081
0,1672,279," the",0.954784
0,1673,36342," endpoints",1.522871
0,1674,11,",",1.379764
0,1675,714," but",1.381638
0,1676,1846," those",1.040651
0,1677,3501," points",0.814005
0,1678,525," are",1.229512
0,1679,27444," excluded",1.217470
0,1680,13,".",1.278224
0,1681,15277," Therefore",0.375753
0,1682,11,",",1.392635
0,1683,279," the",1.347366
0,1684,1372," number",0.404579
0,1685,315," of",0.633823
0,1686,9904," solutions",0.911491
0,1687,1265," should",0.563006
0,1688,2058," still",0.636224
0,1689,387," be",1.376776
0,1690,220," ",0.290740
0,1691,16,"1",1.209303
0,1692,15,"0",1.142668
0,1693,817," per",1.189448
0,1694,2697," valid",0.924525
0,1695,400," $",0.443376
0,1696,595," k",1.010152
0,1697,400," $",1.294939
0,1698,382,".

",0.752320
0,1699,256,"  ",1.394452
0,1700,13824," Wait",0.326164
0,1701,11,",",0.994178
0,1702,714," but",1.229921
0,1703,1077," let",0.400643
0,1704,752," me",0.539748
0,1705,7683," confirm",0.528076
0,1706,448," with",1.180244
0,1707,458," an",0.210322
0,1708,3110," example",0.228407
0,1709,13,".",0.212206
0,1710,6771," Let",0.236688
0,1711,594,"'s",0.170173
0,1712,1896," take",0.545280
0,1713,400," $",0.434821
0,1714,595," k",1.121506
0,1715,284," =",1.065652
0,1716,220," ",0.304100
0,1717,21,"6",0.567499
0,1718,400," $",1.064450
0,1719,11,",",0.949249
0,1720,773," so",0.639797
0,1721,400," $",0.407737
0,1722,1124," \",0.548134
0,1723,15940,"sin",0.152429
0,1724,11520,"(\",0.719734
0,1725,15976,"theta",0.588636
0,1726,8,")",0.307104
0,1727,284," =",0.263557
0,1728,220," ",0.393192
0,1729,21,"6",0.214631
0,1730,14,"/",0.678501
0,1731,22,"7",0.987075
0,1732,1124," \",0.523289
0,1733,48053,"approx",0.535009
0,1734,220," ",0.294588
0,1735,15,"0",0.400769
0,1736,13,".",0.794483
0,1737,23,"8",0.354978
0,1738,20,"5",0.901894
0,1739,22,"7",1.040119
0,1740,8672," $.",0.843248
0,1741,576," The",0.945497
0,1742,9904," solutions",0.225341
0,1743,311," to",0.446583
0,1744,400," $",0.330861
0,1745,1124," \",0.664609
0,1746,15940,"sin",0.122218
0,1747,11520,"(\",0.786350
0,1748,15976,"theta",0.597430
0,1749,8,")",0.283352
0,1750,284," =",0.538974
0,1751,220," ",0.390473
0,1752,21,"6",0.201214
0,1753,14,"/",1.047033
0,1754,22,"7",0.478496
0,1755,400," $",0.437005
0,1756,304," in",0.859865
0,1757,400," $",0.542916
0,1758,220," ",0.430990
0,1759,15,"0",0.599672
0,1760,366," <",0.430390
0,1761,1124," \",0.714068
0,1762,15976,"theta",0.465512
0,1763,366," <",0.667465
0,1764,220," ",0.296582
0,1765,16,"1",0.398605
0,1766,15,"0",0.089124
0,1767,59,"\",1.034031
0,1768,2493,"pi",0.214004
0,1769,400," $",0.691075
0,1770,1035," would",0.401170
0,1771,387," be",1.348039
0,1772,1378," two",0.899005
0,1773,9904," solutions",0.452934
0,1774,304," in",0.346205
0,1775,1817," each",0.865581
0,1776,400," $",0.337116
0,1777,220," ",0.982409
0,1778,17,"2",0.305949
0,1779,59,"\",0.811032
0,1780,2493,"pi",0.422415
0,1781,400," $",0.672457
0,1782,9873," interval",0.655882
0,1783,13,".",0.936212
0,1784,8704," Since",0.988640
0,1785,1052," there",0.194599
0,1786,525," are",0.549879
0,1787,220," ",0.958440
0,1788,20,"5",0.992057
0,1789,26992," intervals",0.881103
0,1790,11,",",1.162883
0,1791,429," that",0.371389
0,1792,594,"'s",0.457864
0,1793,220," ",1.109827
0,1794,16,"1",0.055905
0,1795,15,"0",0.749276
0,1796,9904," solutions",0.811762
0,1797,13,".",1.168051
0,1798,34239," Similarly",0.190522
0,1799,369," for",1.086337
0,1800,1008," other",1.026455
0,1801,400," $",0.385381
0,1802,595," k",1.081882
0,1803,400," $",1.083128
0,1804,382,".

",0.755058
0,1805,256,"  ",1.405288
0,1806,2055," So",1.213510
0,1807,11,",",1.401559
0,1808,369," for",1.124107
0,1809,1817," each",0.879754
0,1810,400," $",0.338679
0,1811,595," k",0.982614
0,1812,400," $",0.855066
0,1813,504," from",0.878452
0,1814,481," -",0.471709
0,1815,21,"6",0.720783
0,1816,311," to",0.300898
0,1817,220," ",0.412475
0,1818,21,"6",1.090637
0,1819,320," (",0.630665
0,1820,78995,"excluding",1.319733
0,1821,481," -",0.679265
0,1822,22,"7",1.249591
0,1823,323," and",0.648868
0,1824,220," ",0.523827
0,1825,22,"7",1.577217
0,1826,701,"),",1.462020
0,1827,582," we",0.440120
0,1828,614," have",1.417996
0,1829,220," ",0.385908
0,1830,16,"1",0.910077
0,1831,15,"0",1.364818
0,1832,9904," solutions",1.121246
0,1833,13,".",1.287187
0,1834,13824," Wait",0.496335
0,1835,11,",",1.327705
0,1836,714," but",1.360602
0,1837,3331," hold",0.345493
0,1838,389," on",1.114473
0,1839,25,":",1.615460
0,1840,279," the",1.376310
0,1841,3204," possible",0.933308
0,1842,400," $",0.318736
0,1843,595," k",0.680676
0,1844,400," $",1.052751
0,1845,2750," values",1.069537
0,1846,525," are",1.225171
0,1847,504," from",0.671908
0,1848,481," -",0.537914
0,1849,22,"7",0.744917
0,1850,311," to",0.178395
0,1851,220," ",0.885872
0,1852,22,"7",0.887289
0,1853,11,",",1.084164
0,1854,714," but",1.386786
0,1855,582," we",0.657744
0,1856,2669," already",0.349809
0,1857,6509," considered",1.079797
0,1858,400," $",0.467371
0,1859,595," k",0.532500
0,1860,284," =",0.760517
0,1861,1124," \",0.615129
0,1862,5187,"pm",0.317066
0,1863,22,"7",0.483787
0,1864,8672," $.",1.037191
0,1865,576," The",1.195415
0,1866,9664," remaining",1.035907
0,1867,400," $",0.319433
0,1868,595," k",0.784051
0,1869,400," $",0.751433
0,1870,2750," values",0.586074
0,1871,525," are",1.031071
0,1872,504," from",0.584735
0,1873,481," -",0.585460
0,1874,21,"6",0.582833
0,1875,311," to",0.232083
0,1876,220," ",0.613688
0,1877,21,"6",1.033323
0,1878,11,",",1.110083
0,1879,892," which",0.712213
0,1880,374," is",0.944568
0,1881,220," ",0.249821
0,1882,16,"1",0.430571
0,1883,18,"3",1.215701
0,1884,2750," values",1.177868
0,1885,320," (",0.660811
0,1886,11284,"since",1.264732
0,1887,504," from",0.887602
0,1888,481," -",0.543326
0,1889,21,"6",1.348750
0,1890,311," to",0.208900
0,1891,220," ",0.499067
0,1892,21,"6",0.821407
0,1893,28308," inclusive",1.103762
0,1894,374," is",0.880477
0,1895,220," ",0.404228
0,1896,16,"1",0.119173
0,1897,18,"3",1.278897
0,1898,5109," numbers",1.504433
0,1899,568,").",1.232605
0,1900,13824," Wait",0.469109
0,1901,11,",",1.316573
0,1902,902," no",0.768006
0,1903,25,":",1.458692
0,1904,504," from",0.617065
0,1905,481," -",0.664506
0,1906,21,"6",1.145886
0,1907,311," to",0.212758
0,1908,220," ",0.603253
0,1909,21,"6",0.692376
0,1910,28308," inclusive",0.798897
0,1911,374," is",0.941690
0,1912,220," ",0.284134
0,1913,16,"1",0.124593
0,1914,18,"3",1.407019
0,1915,5109," numbers",1.383789
0,1916,30,"?",0.455818
0,1917,6771," Let",0.425870
0,1918,752," me",0.208629
0,1919,1760," count",0.321353
0,1920,25,":",1.295576
0,1921,481," -",0.316543
0,1922,21,"6",0.585835
0,1923,11,",",0.533197
0,1924,481," -",0.607138
0,1925,20,"5",0.291072
0,1926,11,",",0.450278
0,1927,481," -",0.824368
0,1928,19,"4",0.318883
0,1929,11,",",0.388327
0,1930,481," -",1.067741
0,1931,18,"3",0.424432
0,1932,11,",",0.251280
